trade_no,side,entry_time,exit_time,entry_price,exit_price,size_usd,margin_used,pnl_usd,pnl_pct,exit_reason
8702,short,2024-03-05 23:45,2024-03-05 23:55,3579.61,3559.1561,1.2984059937162276e+206,3.631827050994819e+204,6.640048251864737e+203,18.28,take_profit
8703,long,2024-03-06 00:15,2024-03-06 00:30,3570.09,3590.4895,1.5191875980907299e+206,4.2493847386594985e+204,7.769125376636082e+203,18.28,take_profit
8704,short,2024-03-06 00:30,2024-03-06 00:55,3592.98,3572.4497,1.77751101686388e+206,4.971952244313539e+204,9.09019134024196e+203,18.28,take_profit
8705,short,2024-03-06 01:00,2024-03-06 01:10,3579.74,3559.2854,2.0797598789269244e+206,5.81738548991274e+204,1.0635892020832293e+204,18.28,take_profit
8706,short,2024-03-06 01:15,2024-03-06 01:25,3557.81,3537.4807,2.4334032886195983e+206,6.806576627310248e+204,1.2444424418000682e+204,18.28,take_profit
8707,short,2024-03-06 01:45,2024-03-06 02:00,3535.53,3515.328,2.8471804005181206e+206,7.963970320306401e+204,1.4560480568249715e+204,18.28,take_profit
8708,long,2024-03-06 02:00,2024-03-06 02:10,3522.34,3542.4667,3.331316379412424e+206,9.318167815556465e+204,1.7036351964314994e+204,18.28,take_profit
8709,short,2024-03-06 02:15,2024-03-06 02:30,3537.12,3516.9089,3.8977750822258974e+206,1.0902633729997582e+205,1.9933221770503437e+204,18.28,take_profit
8710,long,2024-03-06 02:30,2024-03-06 02:45,3531.09,3533.1,4.560554706095137e+206,1.2756523020763254e+205,-1.4033131725250247e+202,-0.11,signal
8711,long,2024-03-06 03:10,2024-03-06 03:15,3506.04,3526.0735,4.555888689796491e+206,1.2743471506602186e+205,2.329881475961921e+204,18.28,take_profit
8712,long,2024-03-06 03:15,2024-03-06 03:30,3529.13,3549.2954,5.330574280553829e+206,1.4910377773320567e+205,2.726055687075253e+204,18.28,take_profit
8713,short,2024-03-06 03:30,2024-03-06 03:40,3549.79,3529.5065,6.23698779650635e+206,1.7445745865084909e+205,3.189595559133317e+204,18.28,take_profit
8714,long,2024-03-06 03:45,2024-03-06 04:15,3541.48,3561.716,7.29752831991818e+206,2.0412229214856848e+205,3.731955982806147e+204,18.28,take_profit
8715,short,2024-03-06 04:15,2024-03-06 04:30,3562.32,3562.11,8.538403684201222e+206,2.3883134876665708e+205,-4.61970035081061e+203,-1.93,signal
8716,long,2024-03-06 04:35,2024-03-06 04:45,3569.58,3589.9766,8.384798647536769e+206,2.345347964553856e+205,4.287986028350346e+204,18.28,take_profit
8717,long,2024-03-06 04:45,2024-03-06 04:50,3602.35,3622.9338,9.81055400196326e+206,2.7441521051205803e+205,5.017117316604e+204,18.28,take_profit
8718,short,2024-03-06 05:35,2024-03-06 05:45,3737.35,3744.93,1.147874550973409e+207,3.2107691011513354e+205,-3.016815248298029e+204,-9.4,signal
8719,long,2024-03-06 05:50,2024-03-06 05:55,3748.53,3769.9491,1.0475654439674996e+207,2.9301901989833775e+205,5.357249680449842e+204,18.28,take_profit
8720,short,2024-03-06 06:15,2024-03-06 07:00,3768.54,3747.0066,1.2256939958424569e+207,3.428441205513615e+205,6.268199094738337e+204,18.28,take_profit
8721,long,2024-03-06 07:00,2024-03-06 07:05,3754.07,3775.5208,1.4341116157425066e+207,4.0114150623197544e+205,7.334046802907156e+204,18.28,take_profit
8722,long,2024-03-06 07:05,2024-03-06 07:15,3769.62,3775.17,1.67796867193917e+207,4.693518085224136e+205,1.4636869419712064e+204,3.12,signal
8723,short,2024-03-06 07:20,2024-03-06 07:30,3779.98,3758.3812,1.7266362627597123e+207,4.829648289262166e+205,8.830017847753261e+204,18.28,take_profit
8724,long,2024-03-06 07:30,2024-03-06 07:55,3760.71,3782.1987,2.0202343561975085e+207,5.65088409919246e+205,1.0331478497594034e+205,18.28,take_profit
8725,long,2024-03-06 08:00,2024-03-06 08:10,3794.1,3815.7795,2.3637560162425102e+207,6.611763256861192e+205,1.208824826706432e+205,18.28,take_profit
8726,short,2024-03-06 08:30,2024-03-06 08:40,3865.59,3843.502,2.765690271122399e+207,7.73603078693951e+205,1.4143740046520024e+205,18.28,take_profit
8727,long,2024-03-06 08:45,2024-03-06 09:00,3823.07,3844.915,3.23596962766919e+207,9.051469329966105e+205,1.6548748675900393e+205,18.28,take_profit
8728,long,2024-03-06 09:10,2024-03-06 09:20,3845.36,3867.3324,3.786215521142878e+207,1.059058570056822e+206,1.9362706175124506e+205,18.28,take_profit
8729,short,2024-03-06 09:20,2024-03-06 09:25,3864.02,3841.941,4.4300255014657667e+207,1.2391414188385674e+206,2.2655150414496105e+205,18.28,take_profit
8730,short,2024-03-06 09:45,2024-03-06 09:55,3826.83,3804.9635,5.183309252747762e+207,1.4498456452685884e+206,2.6507443518552205e+205,18.28,take_profit
8731,long,2024-03-06 10:05,2024-03-06 10:40,3817.86,3839.6753,6.064681749739625e+207,1.6963781237128834e+206,3.1014782468168296e+205,18.28,take_profit
8732,long,2024-03-06 10:45,2024-03-06 11:05,3838.03,3859.9605,7.09592326680622e+207,1.9848311080580826e+206,3.6288551586447286e+205,18.28,take_profit
8733,long,2024-03-06 11:05,2024-03-06 11:15,3850.38,3872.3811,8.302517607055594e+207,2.322332782087836e+206,4.245907504248217e+205,18.28,take_profit
8734,long,2024-03-06 11:15,2024-03-06 11:30,3879.72,3887.74,9.714281852218126e+207,2.7172234095204415e+206,1.4252400766595677e+205,5.25,signal
8735,long,2024-03-06 11:45,2024-03-06 12:00,3879.65,3901.8183,1.0188174177707432e+208,2.849777862850165e+206,5.2102322744796e+205,18.28,take_profit
8736,short,2024-03-06 12:00,2024-03-06 12:10,3900.77,3878.481,1.1920576408971897e+208,3.334355515538139e+206,6.096182775548171e+205,18.28,take_profit
8737,short,2024-03-06 12:30,2024-03-06 12:40,3851.1,3829.0948,1.3947557181841664e+208,3.901330994577997e+206,7.132780742793772e+205,18.28,take_profit
8738,long,2024-03-06 12:45,2024-03-06 12:50,3800.48,3822.1959,1.6319206778820592e+208,4.564715267561531e+206,8.345642346688822e+205,18.28,take_profit
8739,long,2024-03-06 13:05,2024-03-06 13:15,3800.2,3821.9143,1.9094132859094626e+208,5.340901734015325e+206,9.764739544140963e+205,18.28,take_profit
8740,short,2024-03-06 13:30,2024-03-06 13:40,3838.79,3816.8552,2.23409087575215e+208,6.249071335318156e+206,1.1425140738596453e+206,18.28,take_profit
8741,long,2024-03-06 13:45,2024-03-06 14:00,3830.29,3852.1763,2.6139768053104817e+208,7.311666549711318e+206,1.3367877382357723e+206,18.28,take_profit
8742,short,2024-03-06 14:15,2024-03-06 14:25,3854.74,3832.714,3.058458728273876e+208,8.554945985657498e+206,1.5640957936392734e+206,18.28,take_profit
8743,short,2024-03-06 14:30,2024-03-06 14:35,3848.55,3826.5594,3.578520579658934e+208,1.0009633278531704e+207,1.8300554244375928e+206,18.28,take_profit
8744,short,2024-03-06 14:35,2024-03-06 14:40,3821.4,3799.5645,4.187014008284434e+208,1.1711676326029886e+207,2.1412389638366457e+206,18.28,take_profit
8745,short,2024-03-06 14:50,2024-03-06 14:55,3809.43,3787.6629,4.898975963760118e+208,1.370313562434616e+207,2.5053363078669208e+206,18.28,take_profit
8746,long,2024-03-06 15:00,2024-03-06 15:05,3770.63,3749.0846,5.7320002861258695e+208,1.6033223657477792e+207,-3.61918498065989e+206,-22.57,stop_loss
8747,long,2024-03-06 15:05,2024-03-06 15:10,3749.15,3770.5726,4.528621280056456e+208,1.2667200666215059e+207,2.315936922620894e+206,18.28,take_profit
8748,short,2024-03-06 15:30,2024-03-06 15:45,3809.23,3787.4641,5.298670306827903e+208,1.482113780109862e+207,2.7097399949118146e+206,18.28,take_profit
8749,long,2024-03-06 15:45,2024-03-06 16:00,3781.09,3802.6951,6.1996588551360815e+208,1.7341331483366353e+207,3.1705055385166047e+206,18.28,take_profit
8750,long,2024-03-06 16:15,2024-03-06 16:35,3793.67,3771.993,7.253851946692854e+208,2.0290060159463724e+207,-4.580082119141849e+206,-22.57,stop_loss
8751,long,2024-03-06 16:45,2024-03-06 16:55,3790.05,3811.7063,5.7309746420781885e+208,1.6030354784555846e+207,2.9308204319588156e+206,18.28,take_profit
8752,long,2024-03-06 17:45,2024-03-06 17:55,3824.09,3845.9409,6.705472435704494e+208,1.8756164327299144e+207,3.4291786036192415e+206,18.28,take_profit
8753,short,2024-03-06 18:00,2024-03-06 18:10,3864.79,3842.7066,7.845674321407893e+208,2.1945471887595216e+207,4.012277847967997e+206,18.28,take_profit
8754,long,2024-03-06 18:15,2024-03-06 18:45,3859.39,3837.3374,9.17975670585725e+208,2.5677090900097852e+207,-5.7960983840782694e+206,-22.57,stop_loss
8755,long,2024-03-06 18:45,2024-03-06 18:55,3840.54,3862.4848,7.252553993151225e+208,2.0286429597985852e+207,3.7089561120975315e+206,18.28,take_profit
8756,long,2024-03-06 19:15,2024-03-06 19:30,3860.39,3882.4483,8.485781900423653e+208,2.3735944230042158e+207,4.3396288638766366e+206,18.28,take_profit
8757,short,2024-03-06 19:50,2024-03-06 20:00,3871.77,3849.6467,9.928708497662637e+208,2.7772016054890636e+207,5.077541525704683e+206,18.28,take_profit
8758,long,2024-03-06 20:00,2024-03-06 20:15,3867.99,3890.0917,1.1616991054959444e+209,3.249438355087227e+207,5.940929225506245e+206,18.28,take_profit
8759,short,2024-03-06 20:15,2024-03-06 20:35,3885.97,3863.7656,1.3592350022440268e+209,3.801974477705435e+207,6.951127801475874e+206,18.28,take_profit
8760,short,2024-03-06 20:45,2024-03-06 21:30,3867.74,3845.6397,1.5903600016431e+209,4.4484641188816986e+207,8.133101048402898e+206,18.28,take_profit
8761,long,2024-03-06 21:30,2024-03-06 22:30,3837.71,3838.15,1.8607856115024963e+209,5.20488318188841e+207,-9.031291213797673e+205,-1.74,signal
8762,short,2024-03-06 22:35,2024-03-06 22:45,3833.35,3811.4462,1.830756568216619e+209,5.1208876579544854e+207,9.36248908985982e+206,18.28,take_profit
8763,short,2024-03-06 22:45,2024-03-06 23:00,3835.48,3813.5641,2.1420593304544578e+209,5.991645955756898e+207,1.0954491415944098e+207,18.28,take_profit
8764,long,2024-03-06 23:00,2024-03-06 23:15,3807.73,3829.4874,2.5062961700345993e+209,7.010468429896779e+207,1.2817198613556856e+207,18.28,take_profit
8765,short,2024-03-06 23:15,2024-03-06 23:40,3832.0,3810.104,2.9324680239353646e+209,8.202531986950633e+207,1.4996641474405506e+207,18.28,take_profit
8766,long,2024-03-06 23:45,2024-03-07 00:05,3817.7,3839.5143,3.431106352959347e+209,9.597294627277716e+207,1.754667788903408e+207,18.28,take_profit
8767,short,2024-03-07 00:15,2024-03-07 00:20,3835.06,3813.1465,4.0145333927697304e+209,1.1229223404347332e+208,2.0530323770624182e+207,18.28,take_profit
8768,long,2024-03-07 00:30,2024-03-07 00:40,3817.23,3839.0417,4.697166658142984e+209,1.3138646166634234e+208,2.402131028974299e+207,18.28,take_profit
8769,short,2024-03-07 00:45,2024-03-07 01:00,3847.02,3825.0381,5.495875225276939e+209,1.537274813013178e+208,2.810590590206635e+207,18.28,take_profit
8770,long,2024-03-07 01:30,2024-03-07 01:55,3808.83,3830.5937,6.4303965965206454e+209,1.7986737908553463e+208,3.2885048194606793e+207,18.28,take_profit
8771,short,2024-03-07 02:00,2024-03-07 02:20,3825.22,3803.3627,7.523824448991321e+209,2.104521181589287e+208,3.847683823214128e+207,18.28,take_profit
8772,short,2024-03-07 02:30,2024-03-07 02:45,3793.59,3786.68,8.803179320210019e+209,2.4623750155673164e+208,1.075302741736472e+207,4.37,signal
8773,long,2024-03-07 03:00,2024-03-07 03:15,3795.88,3804.85,9.160717481837396e+209,2.562383547062517e+208,1.6151154738059542e+207,6.3,signal
8774,short,2024-03-07 03:20,2024-03-07 03:35,3801.82,3780.0964,9.697743376877875e+209,2.7125973617038404e+208,4.959425962935307e+207,18.28,take_profit
8775,long,2024-03-07 04:00,2024-03-07 04:10,3771.01,3792.5576,1.1346752509553866e+210,3.1738487733866387e+208,5.802729233385846e+207,18.28,take_profit
8776,short,2024-03-07 04:45,2024-03-07 05:00,3789.68,3792.46,1.327615997965466e+210,3.7135316057376896e+208,-1.7704704226863798e+207,-4.77,signal
8777,long,2024-03-07 05:05,2024-03-07 05:15,3789.06,3804.62,1.2687478564111438e+210,3.548869004075742e+208,4.4489397354672135e+207,12.54,signal
8778,short,2024-03-07 05:30,2024-03-07 05:40,3780.84,3759.2363,1.4166751026154287e+210,3.962642644172871e+208,7.244876474775257e+207,18.28,take_profit
8779,long,2024-03-07 06:00,2024-03-07 06:20,3758.32,3779.795,1.657567245401706e+210,4.636452380709343e+208,8.476798892984407e+207,18.28,take_profit
8780,long,2024-03-07 06:45,2024-03-07 07:00,3762.63,3781.34,1.9394208085934376e+210,5.424837061751358e+208,8.480283625698122e+207,15.63,signal
8781,long,2024-03-07 07:15,2024-03-07 07:40,3781.54,3803.1477,2.2213902391478997e+210,6.213545840359411e+208,1.1360189683002406e+208,18.28,take_profit
8782,short,2024-03-07 08:00,2024-03-07 08:30,3806.13,3799.11,2.5991165461077296e+210,7.270100281827051e+208,3.234322757733973e+207,4.45,signal
8783,long,2024-03-07 08:35,2024-03-07 09:15,3794.97,3801.26,2.706657777802385e+210,7.570908469910098e+208,2.8621745052430204e+207,3.78,signal
8784,short,2024-03-07 09:20,2024-03-07 09:30,3794.47,3783.87,2.801825080101715e+210,7.837105009770225e+208,6.145912636563681e+207,7.84,signal
8785,long,2024-03-07 09:35,2024-03-07 09:45,3794.94,3786.74,3.006176675267457e+210,8.408705614533831e+208,-8.299368317922721e+207,-9.87,signal
8786,short,2024-03-07 09:50,2024-03-07 10:00,3789.05,3789.27,2.730222678696527e+210,7.636822864125429e+208,-1.7966559252957168e+207,-2.35,signal
8787,long,2024-03-07 10:15,2024-03-07 10:30,3794.67,3790.43,2.670483869180444e+210,7.4697248797933e+208,-4.5861734010186615e+207,-6.14,signal
8788,long,2024-03-07 10:45,2024-03-07 11:00,3786.19,3807.8243,2.517993603596574e+210,7.043187822631559e+208,1.287701928879283e+208,18.28,take_profit
8789,short,2024-03-07 11:00,2024-03-07 11:15,3811.74,3789.9597,2.946154494948936e+210,8.240815001585737e+208,1.5066634087168858e+208,18.28,take_profit
8790,short,2024-03-07 11:30,2024-03-07 11:45,3794.83,3778.27,3.4471200783473e+210,9.642087304862876e+208,1.2974380324094174e+208,13.46,signal
8791,long,2024-03-07 11:50,2024-03-07 12:15,3786.29,3799.13,3.8785182241234315e+210,1.0848769546905256e+209,1.0825651795730292e+208,9.98,signal
8792,short,2024-03-07 12:30,2024-03-07 12:45,3791.66,3781.11,4.2384711463314634e+210,1.185560929216715e+209,9.250134687650339e+207,7.8,signal
8793,short,2024-03-07 13:00,2024-03-07 13:15,3779.48,3773.48,4.5460381246958364e+210,1.271591806879207e+209,4.489303461126865e+207,3.53,signal
8794,long,2024-03-07 13:20,2024-03-07 13:35,3776.95,3798.5315,4.695307464778304e+210,1.3133445737194174e+209,2.4011802374876013e+208,18.28,take_profit
8795,long,2024-03-07 13:35,2024-03-07 13:55,3790.59,3812.2494,5.493699893742933e+210,1.536666341706952e+209,2.8094781256601383e+208,18.28,take_profit
8796,long,2024-03-07 13:55,2024-03-07 14:00,3809.06,3830.825,6.427851370524928e+210,1.7979618547839727e+209,3.287203190886476e+208,18.28,take_profit
8797,long,2024-03-07 14:05,2024-03-07 14:30,3817.71,3839.5244,7.520846431494682e+210,2.1036881875523696e+209,3.846160865066392e+208,18.28,take_profit
8798,short,2024-03-07 14:30,2024-03-07 14:40,3838.32,3816.3878,8.799694919129256e+210,2.4614003788078694e+209,4.500163981642648e+208,18.28,take_profit
8799,long,2024-03-07 14:45,2024-03-07 15:00,3801.77,3823.4933,1.0295999443025438e+211,2.8799381299205438e+209,5.26537411516318e+208,18.28,take_profit
8800,short,2024-03-07 15:00,2024-03-07 15:20,3819.84,3809.7,1.2046736336317196e+211,3.369644249501296e+209,2.4750760045999196e+208,7.35,signal
8801,long,2024-03-07 15:25,2024-03-07 15:35,3817.63,3839.4439,1.2869699107846668e+211,3.599838693309111e+209,6.58156412375274e+208,18.28,take_profit
8802,long,2024-03-07 15:40,2024-03-07 16:00,3835.99,3843.96,1.5058069178994454e+211,4.211957064638735e+209,2.2251165848354944e+208,5.28,signal
8803,short,2024-03-07 16:20,2024-03-07 16:35,3838.49,3816.5569,1.5797920443452257e+211,4.41890403261136e+209,8.079056514781391e+208,18.28,take_profit
8804,long,2024-03-07 16:45,2024-03-07 17:05,3825.44,3847.2986,1.8484206734617069e+211,5.170296683768603e+209,9.452823324083065e+208,18.28,take_profit
8805,long,2024-03-07 17:10,2024-03-07 17:45,3857.72,3871.3,2.1627270489874687e+211,6.0494565170249496e+209,6.315625833497168e+208,10.44,signal
8806,short,2024-03-07 17:50,2024-03-07 18:15,3866.41,3856.05,2.3727216079512492e+211,6.636841297669351e+209,4.934046603193891e+208,7.43,signal
8807,long,2024-03-07 18:20,2024-03-07 18:45,3856.41,3878.4455,2.536778657507446e+211,7.095732301999399e+209,1.2973086054493096e+209,18.28,take_profit
8808,long,2024-03-07 18:55,2024-03-07 19:00,3882.77,3884.76,2.9681337688193414e+211,8.30229417049753e+209,-2.5965026313276673e+207,-0.31,signal
8809,short,2024-03-07 19:05,2024-03-07 19:20,3881.01,3858.8339,2.9595003975701775e+211,8.278145397774869e+209,1.5134885033174004e+209,18.28,take_profit
8810,long,2024-03-07 19:30,2024-03-07 20:20,3866.2,3888.2915,3.462735324923213e+211,9.685765380285216e+209,1.7708428451657345e+209,18.28,take_profit
8811,long,2024-03-07 20:20,2024-03-07 20:30,3893.6,3915.848,4.05154057094082e+211,1.1332737768431608e+210,2.0719578479791418e+209,18.28,take_profit
8812,long,2024-03-07 20:50,2024-03-07 21:00,3925.14,3919.99,4.740466555393884e+211,1.3259762164944607e+210,-9.064033307709324e+208,-6.84,signal
8813,short,2024-03-07 21:05,2024-03-07 21:25,3906.86,3884.5362,4.439087447912549e+211,1.24167617471611e+210,2.27014932086247e+209,18.28,take_profit
8814,short,2024-03-07 21:35,2024-03-07 21:45,3879.81,3860.84,5.19391209709932e+211,1.4528114123029243e+210,2.2278842836609245e+209,15.33,signal
8815,short,2024-03-07 22:30,2024-03-07 22:40,3876.94,3854.7872,5.934683621416577e+211,1.6600157901048083e+210,3.0349972039924372e+209,18.28,take_profit
8816,long,2024-03-07 23:00,2024-03-08 00:20,3861.85,3883.9166,6.943820191744064e+211,1.942285705062125e+210,3.551069646057894e+209,18.28,take_profit
8817,long,2024-03-08 00:45,2024-03-08 00:50,3881.21,3903.3872,8.124550849058312e+211,2.2725529374937394e+210,4.1548953042084106e+209,18.28,take_profit
8818,long,2024-03-08 00:50,2024-03-08 01:05,3910.59,3932.9351,9.50605353770761e+211,2.6589789752616425e+210,4.861395779183687e+209,18.28,take_profit
8819,long,2024-03-08 01:05,2024-03-08 01:35,3940.52,3918.0039,1.1122467634286188e+212,3.111113089704622e+210,-7.022726064288322e+209,-22.57,stop_loss
8820,short,2024-03-08 01:45,2024-03-08 02:25,3920.53,3914.7,8.78741121791032e+211,2.4579644520954866e+210,7.794819021695574e+208,3.17,signal
8821,long,2024-03-08 02:50,2024-03-08 03:45,3898.33,3909.62,9.046588950381697e+211,2.5304601664067662e+210,2.0771980768186416e+209,8.21,signal
8822,long,2024-03-08 04:00,2024-03-08 04:20,3911.15,3902.22,9.737257310923895e+211,2.7236499735412834e+210,-2.8074615431656988e+209,-10.31,signal
8823,short,2024-03-08 05:00,2024-03-08 06:00,3905.77,3891.22,8.8037763478213e+211,2.462542012719158e+210,2.7514070345459032e+209,11.17,signal
8824,long,2024-03-08 06:35,2024-03-08 06:55,3904.86,3927.1724,9.718619186807812e+211,2.7184366239670994e+210,4.970101852133548e+209,18.28,take_profit
8825,long,2024-03-08 06:55,2024-03-08 07:35,3935.47,3942.48,1.1371178052642217e+212,3.18068094672478e+210,1.3432042448430634e+209,4.22,signal
8826,long,2024-03-09 21:00,2024-03-10 01:05,3904.36,3926.6695,1.1817793464052536e+212,3.3056056575164094e+210,6.043619577516522e+209,18.28,take_profit
8827,short,2024-03-11 16:35,2024-03-11 18:15,4042.42,4065.5184,1.382729697357678e+212,3.8676924963233335e+210,-8.730555309116306e+209,-22.57,stop_loss
8828,short,2024-03-12 11:25,2024-03-12 12:05,4039.62,4016.5376,1.0924387333295607e+212,3.0557071997989714e+210,5.586731682247344e+209,18.28,take_profit
8829,long,2024-03-30 09:55,2024-03-30 11:15,3518.71,3538.8159,1.278197561764285e+212,3.5753011799063856e+210,6.536702330862578e+209,18.28,take_profit
8830,long,2024-03-31 01:00,2024-03-31 02:10,3523.17,3543.3014,1.4955429142654656e+212,4.1832471801882594e+210,7.648206463553672e+209,18.28,take_profit
8831,long,2024-03-31 03:50,2024-03-31 05:10,3539.96,3560.1873,1.749845779178625e+212,4.8945686223310676e+210,8.948711314719461e+209,18.28,take_profit
8832,long,2024-03-31 16:10,2024-03-31 18:40,3632.33,3653.0851,2.047390430393048e+212,5.726843518156554e+210,1.0470354661030005e+210,18.28,take_profit
8833,long,2024-04-04 12:05,2024-04-04 13:15,3344.81,3363.9222,2.395529722872295e+212,6.700638853405649e+210,1.2250739002768888e+210,18.28,take_profit
8834,long,2024-04-06 17:40,2024-04-06 21:00,3348.48,3367.6132,2.802866794714361e+212,7.84001883435817e+210,1.43338607881693e+210,18.28,take_profit
8835,long,2024-04-07 12:40,2024-04-07 17:05,3402.16,3382.7201,3.2794676659209897e+212,9.173139556961855e+210,-2.0706558842625292e+210,-22.57,stop_loss
8836,long,2024-04-08 05:50,2024-04-08 07:30,3433.42,3453.0386,2.590974584403699e+212,7.247326051803489e+210,1.3250244024640527e+210,18.28,take_profit
8837,long,2024-04-26 21:50,2024-04-26 22:25,3148.29,3130.3007,3.0315451982229967e+212,8.479664997315182e+210,-1.9141176381579826e+210,-22.57,stop_loss
8838,long,2024-05-12 04:10,2024-05-12 07:15,2924.67,2907.9584,2.395101083535467e+212,6.69943988794635e+210,-1.5122668241442775e+210,-22.57,stop_loss
8839,long,2024-05-17 22:10,2024-05-18 03:10,3092.33,3109.9996,1.892272364507495e+212,5.292956128150964e+210,9.67708087209129e+209,18.28,take_profit
8840,long,2024-05-18 20:30,2024-05-18 21:30,3122.58,3104.7376,2.2140353035045302e+212,6.192973034659814e+210,-1.397941890632747e+210,-22.57,stop_loss
8841,long,2024-05-19 02:30,2024-05-19 06:30,3127.74,3109.8681,1.749219624869142e+212,4.892817179276828e+210,-1.1044572711423841e+210,-22.57,stop_loss
8842,long,2024-05-20 04:15,2024-05-20 04:35,3088.21,3105.856,1.3819875822142988e+212,3.865616694250853e+210,7.067484495443848e+209,18.28,take_profit
8843,long,2024-05-26 01:20,2024-05-26 02:20,3759.29,3737.8094,1.616981441687807e+212,4.5229280897496087e+210,-1.0209620822816747e+210,-22.57,stop_loss
8844,long,2024-05-31 03:30,2024-05-31 05:20,3765.62,3744.1032,1.2775115493291501e+212,3.573382305123537e+210,-8.06620792246428e+209,-22.57,stop_loss
8845,long,2024-06-01 03:00,2024-06-01 08:55,3781.28,3802.8862,1.0093101359072126e+212,2.8231846372947464e+210,5.16161203502943e+209,18.28,take_profit
