N,Events,MarginGate,EligibleN,RuleOutThreshold,RuleInThreshold,RuleOutN,RuleInN,Clinical_AUC,RuleOut_AUC_in_clinical_positive,RuleIn_AUC_in_clinical_negative,Clinical_Sensitivity,Workflow_Sensitivity,SensitivityDiff,Clinical_Specificity,Workflow_Specificity,SpecificityDiff,Clinical_Accuracy,Workflow_Accuracy,AccuracyDiff,Clinical_PPV,Workflow_PPV,Clinical_NPV,Workflow_NPV,Workflow_TP,Workflow_FN,Workflow_TN,Workflow_FP,Rescued_FN,Lost_TP,Corrected_FP,Added_FP,Sensitivity_p,Specificity_p,Accuracy_p,Accuracy_improved,Accuracy_worsened,NetCorrected
1090,129,0.05,114,0.817656,0.292718,16,55,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8062015503875969,0.015503875968992276,0.6899063475546305,0.6514047866805411,-0.0385015608740894,0.7018348623853211,0.6697247706422018,-0.032110091743119296,0.255,0.23690205011389523,0.9608695652173913,0.9615975422427036,104,25,626,335,5,3,13,50,0.7265625,3.015952084642337e-06,3.884758279363993e-05,18,53,-35
1090,129,0.05,114,0.817656,0.305544,16,55,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8062015503875969,0.015503875968992276,0.6899063475546305,0.6514047866805411,-0.0385015608740894,0.7018348623853211,0.6697247706422018,-0.032110091743119296,0.255,0.23690205011389523,0.9608695652173913,0.9615975422427036,104,25,626,335,5,3,13,50,0.7265625,3.015952084642337e-06,3.884758279363993e-05,18,53,-35
1090,129,0.05,114,0.817656,0.326313,16,54,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8062015503875969,0.015503875968992276,0.6899063475546305,0.6524453694068678,-0.037460978147762725,0.7018348623853211,0.6706422018348623,-0.031192660550458773,0.255,0.2374429223744292,0.9608695652173913,0.9616564417177914,104,25,627,334,5,3,13,49,0.7265625,4.8175233992660445e-06,5.849547318695842e-05,18,52,-34
1090,129,0.05,114,0.817656,0.33507,16,53,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8062015503875969,0.015503875968992276,0.6899063475546305,0.6534859521331946,-0.036420395421435936,0.7018348623853211,0.671559633027523,-0.03027522935779814,0.255,0.2379862700228833,0.9608695652173913,0.9617151607963247,104,25,628,333,5,3,13,48,0.7265625,7.665168380445453e-06,8.768662462846019e-05,18,51,-33
1090,129,0.05,114,0.817656,0.348866,16,53,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8062015503875969,0.015503875968992276,0.6899063475546305,0.6534859521331946,-0.036420395421435936,0.7018348623853211,0.671559633027523,-0.03027522935779814,0.255,0.2379862700228833,0.9608695652173913,0.9617151607963247,104,25,628,333,5,3,13,48,0.7265625,7.665168380445453e-06,8.768662462846019e-05,18,51,-33
1090,129,0.05,114,0.817656,0.363418,16,52,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8062015503875969,0.015503875968992276,0.6899063475546305,0.6545265348595213,-0.03537981269510926,0.7018348623853211,0.6724770642201835,-0.029357798165137616,0.255,0.23853211009174313,0.9608695652173913,0.9617737003058104,104,25,629,332,5,3,13,47,0.7265625,1.2146708022957309e-05,0.00013083876154198454,18,50,-32
1090,129,0.05,114,0.817656,0.387826,16,51,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8062015503875969,0.015503875968992276,0.6899063475546305,0.6555671175858481,-0.03433922996878247,0.7018348623853211,0.673394495412844,-0.028440366972477094,0.255,0.23908045977011494,0.9608695652173913,0.9618320610687023,104,25,630,331,5,3,13,46,0.7265625,1.9167786796225883e-05,0.00019429778641481447,18,49,-31
1090,129,0.05,114,0.817656,0.413821,16,49,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7984496124031008,0.007751937984496138,0.6899063475546305,0.6566077003121749,-0.03329864724245568,0.7018348623853211,0.673394495412844,-0.028440366972477094,0.255,0.23787528868360278,0.9608695652173913,0.9604261796042618,103,26,631,330,4,3,13,45,1.0,3.0115909629119253e-05,0.00015210657584807544,17,48,-31
1090,129,0.05,114,0.817656,0.431631,16,49,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7984496124031008,0.007751937984496138,0.6899063475546305,0.6566077003121749,-0.03329864724245568,0.7018348623853211,0.673394495412844,-0.028440366972477094,0.255,0.23787528868360278,0.9608695652173913,0.9604261796042618,103,26,631,330,4,3,13,45,1.0,3.0115909629119253e-05,0.00015210657584807544,17,48,-31
1090,129,0.05,114,0.817656,0.450252,16,49,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7984496124031008,0.007751937984496138,0.6899063475546305,0.6566077003121749,-0.03329864724245568,0.7018348623853211,0.673394495412844,-0.028440366972477094,0.255,0.23787528868360278,0.9608695652173913,0.9604261796042618,103,26,631,330,4,3,13,45,1.0,3.0115909629119253e-05,0.00015210657584807544,17,48,-31
1090,129,0.05,114,0.817656,0.476562,16,49,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7984496124031008,0.007751937984496138,0.6899063475546305,0.6566077003121749,-0.03329864724245568,0.7018348623853211,0.673394495412844,-0.028440366972477094,0.255,0.23787528868360278,0.9608695652173913,0.9604261796042618,103,26,631,330,4,3,13,45,1.0,3.0115909629119253e-05,0.00015210657584807544,17,48,-31
1090,129,0.05,114,0.817656,0.498005,16,48,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7984496124031008,0.007751937984496138,0.6899063475546305,0.6576482830385015,-0.032258064516129004,0.7018348623853211,0.6743119266055045,-0.02752293577981657,0.255,0.23842592592592593,0.9608695652173913,0.9604863221884499,103,26,632,329,4,3,13,44,1.0,4.710437609395379e-05,0.0002268823828832806,17,47,-30
1090,129,0.05,114,0.817656,0.515342,16,47,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7984496124031008,0.007751937984496138,0.6899063475546305,0.6586888657648283,-0.031217481789802215,0.7018348623853211,0.6752293577981652,-0.026605504587155937,0.255,0.23897911832946636,0.9608695652173913,0.960546282245827,103,26,633,328,4,3,13,43,1.0,7.333218396948782e-05,0.0003367093494662382,17,46,-29
1090,129,0.05,114,0.817656,0.539032,16,44,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7984496124031008,0.007751937984496138,0.6899063475546305,0.6618106139438086,-0.02809573361082196,0.7018348623853211,0.6779816513761467,-0.02385321100917437,0.255,0.24065420560747663,0.9608695652173913,0.9607250755287009,103,26,636,325,4,3,13,40,1.0,0.0002685401188191605,0.0010657657791434353,17,43,-26
1090,129,0.05,114,0.817656,0.567937,16,41,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.663891779396462,-0.026014568158168494,0.7018348623853211,0.6788990825688074,-0.022935779816513735,0.255,0.24,0.9608695652173913,0.9593984962406015,102,27,638,323,3,3,13,38,1.0,0.0006210434562277101,0.0012635594724354632,16,41,-25
1090,129,0.05,114,0.817656,0.582893,16,36,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.668054110301769,-0.02185223725286156,0.7018348623853211,0.681651376146789,-0.020183486238532167,0.255,0.24047619047619048,0.9608695652173913,0.9582089552238806,101,28,642,319,2,3,13,34,1.0,0.0030876764615186403,0.003185253447776759,15,37,-22
1090,129,0.05,114,0.817656,0.599338,16,28,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.676378772112383,-0.013527575442247586,0.7018348623853211,0.6889908256880733,-0.012844036697247763,0.255,0.24514563106796117,0.9608695652173913,0.9587020648967551,101,28,650,311,2,3,13,26,1.0,0.05325191409792751,0.048766765904474596,15,29,-14
1090,129,0.05,114,0.817656,0.623034,16,25,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.6795005202913632,-0.010405827263267331,0.7018348623853211,0.691743119266055,-0.010091743119266083,0.255,0.2469437652811736,0.9608695652173913,0.9588839941262849,101,28,653,308,2,3,13,23,1.0,0.13249816396273673,0.11727520595741225,15,26,-11
1090,129,0.05,114,0.817656,0.671738,16,18,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7674418604651163,-0.023255813953488302,0.6899063475546305,0.6847034339229969,-0.00520291363163361,0.7018348623853211,0.6944954128440367,-0.007339449541284404,0.255,0.2462686567164179,0.9608695652173913,0.9563953488372093,99,30,658,303,0,3,13,18,0.25,0.47312965989112854,0.22948101302608848,13,21,-8
1090,129,0.05,114,0.817656,0.728019,16,14,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7674418604651163,-0.023255813953488302,0.6899063475546305,0.6888657648283039,-0.0010405827263266776,0.7018348623853211,0.6981651376146789,-0.003669724770642202,0.255,0.24874371859296482,0.9608695652173913,0.9566473988439307,99,30,662,299,0,3,13,14,0.25,1.0,0.584664711728692,13,17,-4
1090,129,0.05,114,0.817656,0.805333,16,6,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7674418604651163,-0.023255813953488302,0.6899063475546305,0.6971904266389178,0.007284079084287298,0.7018348623853211,0.7055045871559633,0.003669724770642202,0.255,0.25384615384615383,0.9608695652173913,0.9571428571428572,99,30,670,291,0,3,13,6,0.25,0.1670684814453125,0.5234670639038086,13,9,4
1090,129,0.05,114,0.817656,1.01,16,0,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7674418604651163,-0.023255813953488302,0.6899063475546305,0.7034339229968782,0.013527575442247697,0.7018348623853211,0.7110091743119266,0.00917431192660545,0.255,0.2578125,0.9608695652173913,0.9575070821529745,99,30,676,285,0,3,13,0,0.25,0.000244140625,0.021270751953125,13,3,10
1090,129,0.05,114,0.830692,0.065684,12,56,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6472424557752341,-0.042663891779396446,0.7018348623853211,0.6669724770642201,-0.034862385321100975,0.255,0.23648648648648649,0.9608695652173913,0.9628482972136223,105,24,622,339,5,2,10,51,0.453125,9.624425087798039e-08,4.11597033439493e-06,15,53,-38
1090,129,0.05,114,0.830692,0.085257,12,56,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6472424557752341,-0.042663891779396446,0.7018348623853211,0.6669724770642201,-0.034862385321100975,0.255,0.23648648648648649,0.9608695652173913,0.9628482972136223,105,24,622,339,5,2,10,51,0.453125,9.624425087798039e-08,4.11597033439493e-06,15,53,-38
1090,129,0.05,114,0.830692,0.110932,12,56,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6472424557752341,-0.042663891779396446,0.7018348623853211,0.6669724770642201,-0.034862385321100975,0.255,0.23648648648648649,0.9608695652173913,0.9628482972136223,105,24,622,339,5,2,10,51,0.453125,9.624425087798039e-08,4.11597033439493e-06,15,53,-38
1090,129,0.05,114,0.830692,0.126201,12,56,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6472424557752341,-0.042663891779396446,0.7018348623853211,0.6669724770642201,-0.034862385321100975,0.255,0.23648648648648649,0.9608695652173913,0.9628482972136223,105,24,622,339,5,2,10,51,0.453125,9.624425087798039e-08,4.11597033439493e-06,15,53,-38
1090,129,0.05,114,0.830692,0.144717,12,56,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6472424557752341,-0.042663891779396446,0.7018348623853211,0.6669724770642201,-0.034862385321100975,0.255,0.23648648648648649,0.9608695652173913,0.9628482972136223,105,24,622,339,5,2,10,51,0.453125,9.624425087798039e-08,4.11597033439493e-06,15,53,-38
1090,129,0.05,114,0.830692,0.168291,12,55,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6482830385015609,-0.04162330905306966,0.7018348623853211,0.6678899082568808,-0.03394495412844034,0.255,0.23702031602708803,0.9608695652173913,0.9629057187017002,105,24,623,338,5,2,10,50,0.453125,1.6163814566157175e-07,6.459072791237881e-06,15,52,-37
1090,129,0.05,114,0.830692,0.180536,12,55,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6482830385015609,-0.04162330905306966,0.7018348623853211,0.6678899082568808,-0.03394495412844034,0.255,0.23702031602708803,0.9608695652173913,0.9629057187017002,105,24,623,338,5,2,10,50,0.453125,1.6163814566157175e-07,6.459072791237881e-06,15,52,-37
1090,129,0.05,114,0.830692,0.194593,12,55,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6482830385015609,-0.04162330905306966,0.7018348623853211,0.6678899082568808,-0.03394495412844034,0.255,0.23702031602708803,0.9608695652173913,0.9629057187017002,105,24,623,338,5,2,10,50,0.453125,1.6163814566157175e-07,6.459072791237881e-06,15,52,-37
1090,129,0.05,114,0.830692,0.208596,12,55,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6482830385015609,-0.04162330905306966,0.7018348623853211,0.6678899082568808,-0.03394495412844034,0.255,0.23702031602708803,0.9608695652173913,0.9629057187017002,105,24,623,338,5,2,10,50,0.453125,1.6163814566157175e-07,6.459072791237881e-06,15,52,-37
1090,129,0.05,114,0.830692,0.232796,12,55,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6482830385015609,-0.04162330905306966,0.7018348623853211,0.6678899082568808,-0.03394495412844034,0.255,0.23702031602708803,0.9608695652173913,0.9629057187017002,105,24,623,338,5,2,10,50,0.453125,1.6163814566157175e-07,6.459072791237881e-06,15,52,-37
1090,129,0.05,114,0.830692,0.246705,12,55,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6482830385015609,-0.04162330905306966,0.7018348623853211,0.6678899082568808,-0.03394495412844034,0.255,0.23702031602708803,0.9608695652173913,0.9629057187017002,105,24,623,338,5,2,10,50,0.453125,1.6163814566157175e-07,6.459072791237881e-06,15,52,-37
1090,129,0.05,114,0.830692,0.260463,12,55,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6482830385015609,-0.04162330905306966,0.7018348623853211,0.6678899082568808,-0.03394495412844034,0.255,0.23702031602708803,0.9608695652173913,0.9629057187017002,105,24,623,338,5,2,10,50,0.453125,1.6163814566157175e-07,6.459072791237881e-06,15,52,-37
1090,129,0.05,114,0.830692,0.273311,12,55,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6482830385015609,-0.04162330905306966,0.7018348623853211,0.6678899082568808,-0.03394495412844034,0.255,0.23702031602708803,0.9608695652173913,0.9629057187017002,105,24,623,338,5,2,10,50,0.453125,1.6163814566157175e-07,6.459072791237881e-06,15,52,-37
1090,129,0.05,114,0.830692,0.285004,12,55,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6482830385015609,-0.04162330905306966,0.7018348623853211,0.6678899082568808,-0.03394495412844034,0.255,0.23702031602708803,0.9608695652173913,0.9629057187017002,105,24,623,338,5,2,10,50,0.453125,1.6163814566157175e-07,6.459072791237881e-06,15,52,-37
1090,129,0.05,114,0.830692,0.292718,12,55,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6482830385015609,-0.04162330905306966,0.7018348623853211,0.6678899082568808,-0.03394495412844034,0.255,0.23702031602708803,0.9608695652173913,0.9629057187017002,105,24,623,338,5,2,10,50,0.453125,1.6163814566157175e-07,6.459072791237881e-06,15,52,-37
1090,129,0.05,114,0.830692,0.305544,12,55,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6482830385015609,-0.04162330905306966,0.7018348623853211,0.6678899082568808,-0.03394495412844034,0.255,0.23702031602708803,0.9608695652173913,0.9629057187017002,105,24,623,338,5,2,10,50,0.453125,1.6163814566157175e-07,6.459072791237881e-06,15,52,-37
1090,129,0.05,114,0.830692,0.326313,12,54,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6493236212278877,-0.04058272632674287,0.7018348623853211,0.6688073394495413,-0.03302752293577982,0.255,0.23755656108597284,0.9608695652173913,0.9629629629629629,105,24,624,337,5,2,10,49,0.453125,2.706279703008907e-07,1.0096127351113507e-05,15,51,-36
1090,129,0.05,114,0.830692,0.33507,12,53,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6503642039542143,-0.03954214360041619,0.7018348623853211,0.6697247706422018,-0.032110091743119296,0.255,0.23809523809523808,0.9608695652173913,0.963020030816641,105,24,625,336,5,2,10,48,0.453125,4.5166191631196284e-07,1.5717029852739474e-05,15,50,-35
1090,129,0.05,114,0.830692,0.348866,12,53,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6503642039542143,-0.03954214360041619,0.7018348623853211,0.6697247706422018,-0.032110091743119296,0.255,0.23809523809523808,0.9608695652173913,0.963020030816641,105,24,625,336,5,2,10,48,0.453125,4.5166191631196284e-07,1.5717029852739474e-05,15,50,-35
1090,129,0.05,114,0.830692,0.363418,12,52,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6514047866805411,-0.0385015608740894,0.7018348623853211,0.6706422018348623,-0.031192660550458773,0.255,0.23863636363636365,0.9608695652173913,0.963076923076923,105,24,626,335,5,2,10,47,0.453125,7.513043097095995e-07,2.436457216293327e-05,15,49,-34
1090,129,0.05,114,0.830692,0.387826,12,51,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6524453694068678,-0.037460978147762725,0.7018348623853211,0.671559633027523,-0.03027522935779814,0.255,0.23917995444191345,0.9608695652173913,0.9631336405529954,105,24,627,334,5,2,10,46,0.453125,1.2454514146109652e-06,3.760612132541752e-05,15,48,-33
1090,129,0.05,114,0.830692,0.413821,12,49,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8062015503875969,0.015503875968992276,0.6899063475546305,0.6534859521331946,-0.036420395421435936,0.7018348623853211,0.671559633027523,-0.03027522935779814,0.255,0.2379862700228833,0.9608695652173913,0.9617151607963247,104,25,628,333,4,2,10,45,0.6875,2.0572645155203517e-06,2.719187682281854e-05,14,47,-33
